fecha,01:30,10:30,13:30,22:30
2022-08-21,-1.8472254733218296,4.186729776247875,9.897889845094696,-1.2805197934595274
2022-08-29,-0.3232185886402394,7.660416523235832,14.72024440619624,-0.5383029259896442
2022-09-06,-0.848223752151438,9.296795180722912,13.83424784853704,-0.2171256454388715
2022-09-14,-3.935142857142831,6.680089374379371,10.865926873857433,-1.1550675310642695
2022-09-22,-0.6578623063683081,13.246984509466465,18.58229604130813,0.8960929432014096
2022-09-30,0.9167882960413326,15.668182444062,21.91755938037869,2.134144578313283
2022-10-08,-0.3424888123924067,11.648891566265087,20.753166953528424,0.1016075731497745
2022-10-16,3.760843373494005,,24.70375559380382,
2022-10-24,0.3760034423408169,17.832099827882985,20.463184165232395,0.7308674698795489
2022-11-01,6.343845094664401,27.58462994836492,33.12910499139417,8.568395869191088
2022-11-09,6.586330464716039,23.08027194492258,26.96975903614461,6.2866609294320375
2022-11-17,5.869793459552523,26.351418244406226,29.740320137693665,6.406406196213455
2022-11-25,9.51782099827886,29.35176247848541,32.98439586919108,9.484189328743582
2022-12-03,7.36642685025821,23.70962134251293,27.699872633390736,7.768788296041331
2022-12-11,7.41534251290881,26.67079862306372,30.935438898450982,8.545703958691938
2022-12-19,8.041738382099856,27.95459896729778,32.7649328743546,9.535920826161822
2022-12-27,7.6069500860585535,28.61415146299486,35.179769363167,9.29720826161793
2023-01-01,9.93608605851982,30.847576592082657,37.36364543889849,11.641986230636869
2023-01-09,6.552533562822744,27.34180722891569,34.49740103270228,9.35597590361449
2023-01-17,10.814833046471634,30.20649569707404,35.30932530120485,11.95477108433738
2023-01-25,8.61134939759039,28.20049913941483,36.60178657487094,10.5878450946644
2023-02-02,12.339363166953552,30.74873321858867,39.24254388984512,15.091259896729808
2023-02-10,6.896024096385576,23.293091222031023,30.558798623063723,8.794977624784885
2023-02-18,7.942612736660959,24.95091566265064,32.26435456110159,10.391734939759074
2023-02-26,8.94013425129091,23.622537005163544,32.41349741824443,10.826440619621373
2023-03-06,10.24910499139418,21.2232667814114,28.82261273666097,11.494805507745296
2023-03-14,6.999204819277138,21.483851979345992,26.71382788296046,8.323555938037897
2023-03-22,6.664643717728083,20.49653356282276,29.296802065404503,9.378468158347712
2023-03-30,4.694488812392461,15.05962478485374,24.081318416523263,4.946289156626532
2023-04-07,4.389807228915696,13.322578313253048,20.36113961157936,4.761428571428598
2023-04-15,3.524196213425158,11.95077796901897,19.458302925989702,4.064987951807262
2023-04-23,3.708877796901921,12.263755593803824,19.834888123924312,5.034647160068882
2023-05-01,1.9311359724613075,7.394385542168704,14.153972461273693,1.5692013769363513
2023-05-09,3.878440619621368,9.748471600688491,16.515803786574896,2.9956110154905606
2023-05-17,-0.4935180722891307,4.664464716006916,8.35178313253015,0.1844922547332507
2023-05-25,-1.0830877796901548,2.8056359727696494,5.699123595505649,1.0540737636211517
2023-06-02,-1.629153184165204,1.7287570621469173,5.962013769363203,0.295080895008639
2023-06-10,-4.663040662108651,-1.3864956970739764,3.7623235800344506,-5.2455249569707165
2023-06-18,-2.775025817555905,0.222864030858276,7.418482563619253,-3.610089500860553
2023-06-26,-1.3514251290877493,2.5459724612736925,4.4477168438724455,0.7318313253012403
2023-07-04,-4.273724612736633,-0.4935593803786351,3.498984509466467,-3.082743545610991
2023-07-12,-6.164154905335605,-2.807425129087754,2.349022375215176,-4.967246127366587
2023-07-20,-1.0793218588639952,0.4537834311807278,4.108455070940642,-3.143370051635082
2023-07-28,-1.508843373493948,3.002110154905367,9.573566265060265,-0.6961755593803537
2023-08-05,-0.8692082616178723,3.0343924268502898,9.031432013769388,-2.1668950086058274
2023-08-13,0.2388674698795475,3.603650914634181,6.300251290877826,-0.5240034423407567
2023-08-21,-4.41683648881237,0.6675972461273932,5.783721170395897,-4.045098106712536
2023-08-29,-4.967624784853673,3.8535524956971146,6.270275387263365,-2.969738382099802
2023-09-06,-2.042172117039561,0.758074127907003,7.530372285418857,-2.4624750430292397
2023-09-14,-3.614846815834737,5.13023407917387,7.491279750292659,-3.018206540447483
2023-09-22,-0.7819586919104674,10.649531841652356,14.993215146299518,-0.5372426850257871
2023-09-30,-0.5270120481927473,12.69737349397594,15.42942168674702,0.8239827882960745
2023-10-08,-0.2041067125645188,14.972561101549084,20.02874010327025,1.386929432013802
2023-10-16,2.5369053356282563,20.45488812392429,24.288423407917406,4.5328640275387535
2023-10-24,2.128719449225508,20.866199655765943,25.60045094664375,5.024086058519818
2023-11-01,2.610337349397621,16.26494664371776,18.951693631669567,2.961490533562849
2023-11-09,1.1956179001721512,18.74003786574873,22.031734939759072,2.128058519793487
2023-11-17,3.030846815834791,17.637311531841686,21.61016523235804,4.745683304647185
2023-11-25,6.425345955249602,23.42062306368333,26.11587951807232,8.210254733218619
2023-12-03,5.450757314974211,24.22195869191053,28.961290877796937,7.219927710843405
2023-12-11,3.2976626506024345,22.46109122203102,26.38788640275392,6.571129087779719
2023-12-19,6.9219862306368665,25.71030292598971,31.868767641996584,9.987576592082652
2023-12-27,10.542640275387289,27.86702581755597,32.61537005163514,13.071080895008633
2024-01-01,8.543500860585223,25.614860585197967,33.54265404475046,10.816030981067152
2024-01-09,6.3869432013769645,24.417380378657526,31.512030981067166,9.00820998278833
2024-01-17,10.962956970740136,28.69076419965579,38.09620309810674,13.541401032702272
2024-01-25,11.392519793459586,27.520574870912245,36.42571084337352,14.245759036144612
2024-02-02,9.984526678141176,24.710399311531862,34.45898450946647,13.18364543889848
2024-02-10,10.56215146299487,25.63088123924272,36.26624784853703,12.567824440619653
2024-02-18,9.03000000000003,23.62243373493979,34.47339414802069,12.73404819277111
2024-02-26,6.528581755593834,21.48222719449229,28.91822719449228,9.416244406196242
2024-03-05,6.669001721170427,18.143521514629985,26.82734251290881,9.013194492254764
2024-03-13,3.683721170395894,14.85363511187611,20.188395869191083,4.85697418244409
2024-03-21,5.668581755593839,16.054406196213453,24.49141824440624,6.710013769363196
2024-03-29,3.2703235800344577,12.455741824440649,19.040258175559405,4.40963511187611
2024-04-06,1.962564543889876,10.357366609294347,16.735177280550808,4.679067125645472
2024-04-14,3.1927125645439145,11.063046471600718,13.953235800344268,5.314075731497452
2024-04-22,-0.049896729776221,4.940850258175593,9.907741824440643,1.1491807228915931
2024-04-30,-4.39439931153182,1.8074159525379287,4.619021657953728,-2.639752925877731
2024-05-08,-4.8260757314973945,0.3248851063830115,4.937682584269699,-3.0629750778815907
2024-05-16,-2.61743545611013,1.5607866043613985,6.306568090544023,-2.102428675932672
2024-05-24,0.1529353932584589,3.1469275786393904,4.827351819757399,-0.4928640275386969
2024-06-01,0.9150464716007176,1.3251510685335637,5.052457831325335,-0.8037410540012688
2024-06-09,-0.2190395869190748,3.825871281117216,7.101754122938561,0.41545038866029
2024-06-17,-6.131067125645412,-4.124685025817524,0.2099311531841885,-3.738537005163493
2024-06-25,-3.9436316695352542,-2.660065789473652,2.317814149947233,-4.188113597246106
2024-07-03,-7.209414802065375,-3.5402581755593467,1.728072289156659,-4.965986230636811
2024-07-11,-3.630481927710817,0.1085542168674965,5.192499139414843,-2.606220309810644
2024-07-19,-1.810006884681553,0.725373493975932,5.641993115318446,-1.7511084337349103
2024-07-27,-4.893063683304623,-0.7954457831324998,3.7600516351119,-5.695349397590338
2024-08-04,-8.168685025817535,1.768286761337632,5.379280550774552,-2.4727538726333678
2024-08-12,-2.056506024096357,2.087177280550798,8.336967297762511,-2.2267366609294026
2024-08-20,-4.278647160068822,3.156017211703992,8.197077452667846,-2.284209982788269
2024-08-28,-1.288960413080865,5.565283993115352,12.474144578313282,0.4244096385542521
2024-09-05,-1.529387263339044,6.345834767642027,11.304402753872669,0.1420550774526953
2024-09-13,-0.5036867469879235,8.341669535284021,11.581256454389012,0.5260688468158673
2024-09-21,-2.7423580034423045,4.698956970740133,9.969538726333932,-2.147941480206516
2024-09-29,-1.854647160068824,10.948506024096412,14.817215146299512,-0.0132495697073704
2024-10-07,3.1543166953528727,16.674867469879548,20.803170395869238,4.395514629948398
2024-10-15,2.886881239242709,19.783734939759064,21.750784853700548,4.915308089500893
2024-10-23,4.697669535284027,20.713456110154933,27.00498106712567,6.456547332185914
2024-10-31,2.9076179001721467,18.88131153184169,24.16600688468161,4.286440619621379
2024-11-08,2.177669535284028,17.73361445783136,18.77786230636837,4.990702237521545
2024-11-16,4.271989672977655,21.322302925989703,25.44043717728059,5.5546884681583775
2024-11-24,3.223790017211738,19.02182788296044,23.834323580034454,4.8675421686747296
2024-12-02,2.2640860585198186,21.632671256454422,27.66010671256457,3.803039586919136
2024-12-10,6.956478485370088,25.1975180722892,31.046220309810707,9.549738382099855
2024-12-18,6.9151222030981385,23.790151462994867,33.009834767642026,9.62866437177284
2024-12-26,11.728285714285752,27.1863511187608,34.527845094664414,14.065724612736686
